NO	phoneno	new accountno	new business name	new business type	CAT 1	CAT 2	CAT 3	CAT 4	CAT 5	CAT 6	new suburb	new buss category	new 2021 bill amount	acctual arrears	new outstanding amount	DIVISION	new payment
1548	20200001832	AYW13067007001	VIDA DIVINA	IMPORTERS WITH WHOLESALES	30	223	1137	1137	1137	1137	AMBASSADORIAL ENCLAV	A	2500	2500	4000	13	1000
1549	20200001833	AYW13127013003	IMMEERI GHANA LIMITED	IMPORTERS WITH WHOLESALES	30	223	1137	1137	1137	1137	EAST LEGON	A	2500	0	2500	13	0
1550	20200001834	AYW14132004007	ZENITH HYGIENE SYSTEM GH. LTD.	IMPORTERS WITH WHOLESALES	30	223	1137	1137	1137	1137	AIRPORT WEST RES. AR	A	2500	0	2500	14	0
1551	20200001835	AYW14195001018	GLOBAL BUILDING SUPPLY LTD.	IMPORTERS WITH WHOLESALES	30	223	1137	1137	1137	1137	AIRPORT COMMERCIAL	A	2500	0	2500	14	0
1552	20200001836	AYW14114011014	HOKASS COMPANY LTD.	IMPORTERS WITH WHOLESALES	30	223	1137	1137	1137	1137	DZORWULU	A	2500	0	2500	14	0
1553	20200001837	AYW14168007006	OCP GHANA LIMITED	IMPORTERS WITH WHOLESALES	30	223	1137	1137	1137	1137	AIRPORT WEST RES. AR	A	2500	0	2500	14	0
1554	20200001838	AYW14202004002	P & G GHANA LTD.	IMPORTERS WITH WHOLESALES	30	223	1137	1137	1137	1137	AIRPORT WEST	A	2500	0	2500	14	0
1555	20200001839	AYW14165007003	REDAVIA GHANA ASSETS LTD.	IMPORTERS WITH WHOLESALES	30	223	1137	1137	1137	1137	AIRPORT WEST	A	2500	2500	2500	14	2500
1556	20200001842	AYW13120012001	GREEN WORLD INDUSTRY LTD	IMPORTERS WITH WHOLESALES	30	223	1138	1138	1138	1138	SHIASHIE	B	2000	2000	2000	13	2000
1557	20200001843	AYW13098007001	GIGA RUFS LTD.	IMPORTERS WITH WHOLESALES	30	223	1138	1138	1138	1138	EAST LEGON	B	2000	0	2000	13	0
1558	20200001844	AYW13147008001	COSMOS ELECTRICAL GH. LTD.	IMPORTERS WITH WHOLESALES	30	223	1138	1138	1138	1138	EAST LEGON	B	2000	2000	2000	13	2000
1559	20200001845	AYW13143009006	Q3 COMPANY LTD.	IMPORTERS WITH WHOLESALES	30	223	1138	1138	1138	1138	SHIASHIE	B	2000	2000	2000	13	2000
1560	20200001846	AYW13139004001	NORTHLAND INDUSTRY GROUP LIMITED	IMPORTERS WITH WHOLESALES	30	223	1138	1138	1138	1138	EAST LEGON	B	2000	2000	2000	13	2000
1561	20200001847	AYW13104015003	UNIDOR COMPANY LTD.	IMPORTERS WITH WHOLESALES	30	223	1138	1138	1138	1138	EAST LEGON	B	2000	0	2000	13	0
1562	20200001848	AYW14179027002	PRECIOUS CHAHINE CO. LINE	IMPORTERS WITH WHOLESALES	30	223	1138	1138	1138	1138	DZORWULU	B	2000	0	2000	14	0
1563	20200001849	AYW14011006002	VIST GHANA LIMITED	IMPORTERS WITH WHOLESALES	30	223	1138	1138	1138	1138	TESANO	B	2000	0	2000	14	0
1564	20200001850	AYW14191020001	WEINCO GHANA LTD.	IMPORTERS WITH WHOLESALES	30	223	1138	1138	1138	1138	AIRPORT WEST RES. AR	B	2000	2000	2000	14	2000
1565	20200001851	AYW14160001001	YARA GHANA LTD.	IMPORTERS WITH WHOLESALES	30	223	1138	1138	1138	1138	ROMAN RIDGE	B	2000	2000	3000	14	1000
1566	20200001852	AYW14127005001	NEPTUNUS GH. LTD.	IMPORTERS WITH WHOLESALES	30	223	1138	1138	1138	1138	DZORWULU	B	2000	0	2000	14	0
1567	20200001853	AYW14010002001	RICH NATURALE MERCHANDISE GH. LTD.	IMPORTERS WITH WHOLESALES	30	223	1138	1138	1138	1138	TESANO	B	2000	0	2000	14	0
1568	20200001854	AYW14199010002	ALPHA HAULAGE & GENERAL MERCHANTS LTD.	IMPORTERS WITH WHOLESALES	30	223	1138	1138	1138	1138	AIRPORT WEST RES. AR	B	2000	0	2000	14	0
1569	20200001855	AYW14104009002	AKOA VENTURES	IMPORTERS WITH WHOLESALES	30	223	1138	1138	1138	1138	DZORWULU	B	2000	0	2000	14	0
1570	20200001856	AYW14172002001	CALLI GHANA COMPANY LTD.	IMPORTERS WITH WHOLESALES	30	223	1138	1138	1138	1138	AIRPORT COMMERCIAL	B	2000	2000	2000	14	2000
1571	20200001857	AYW14154005002	R. M. G. GHANA LTD.	IMPORTERS WITH WHOLESALES	30	223	1138	1138	1138	1138	AIRPORT WEST	B	2000	2000	2000	14	2000
1572	20200001858	AYW14123010009	LADM GHANA LTD.	IMPORTERS WITH WHOLESALES	30	223	1138	1138	1138	1138	DZORWULU	B	2000	0	2000	14	0
1573	20200001862	AYW13009008030	SUPERLIFE WORLD NETWORK LTD.	IMPORTERS WITH WHOLESALES	30	223	1139	1139	1139	1139	EAST LEGON	C	1700	0	1700	13	0
1574	20200001863	AYW14039003005	AGENDA ELECTRICAL LIMITED	IMPORTERS WITH WHOLESALES	30	223	1139	1139	1139	1139	ABELENKPE	C	1700	0	1700	14	0
1575	20200001864	AYW13107013004	LOVE AND CHERISH	PRINTING HOUSES	29	212	1066	1066	1066	1066	0	D	252	0	252	13	0
1576	20200001865	AYW13131009001	PROGRESSIVE INSURANCE LTD.	RE-INSURANCE & INSURANCE BROKERAGE	13	110	630	630	630	630	EAST LEGON	A	15000	550	15000	13	550
1577	20200001866	AYW14002017003	TRANS-NATIONAL INSURANCE BROKERS LTD.	RE-INSURANCE & INSURANCE BROKERAGE	13	110	630	630	630	630	TESANO	A	15000	0	15000	14	0
1578	20200001867	AYW14018010001	LORDSHIP INSURANCE BROKAGE/CONSULT. LTD.	RE-INSURANCE & INSURANCE BROKERAGE	13	110	630	630	630	630	ABELENKPE	A	15000	0	15000	14	0
1579	20200001868	AYW14018010002	F & D FINANCE & LEASING LTD.	RE-INSURANCE & INSURANCE BROKERAGE	13	110	630	630	630	630	ABELENKPE	A	15000	0	15000	14	0
1580	20200001869	AYW14164006002	KEK INSURANCE BROKERS LTD.	RE-INSURANCE & INSURANCE BROKERAGE	13	110	630	630	630	630	AIRPORT HILL RES. AR	A	15000	550	15000	14	550
1581	20200001870	AYW14153001003	FIRST ANCHOR RISK MANAGEMENT LTD.	RE-INSURANCE & INSURANCE BROKERAGE	13	110	630	630	630	630	AIRPORT WEST	A	15000	550	15000	14	550
1582	20200001871	AYW14164006004	KEK RE-INSURANCE BROKERS LTD.	RE-INSURANCE & INSURANCE BROKERAGE	13	110	630	630	630	630	AIRPORT WEST	A	15000	0	15000	14	0
1583	20200001872	AYW14112004001	ASSURE ADVISOR LTD.	RE-INSURANCE & INSURANCE BROKERAGE	13	110	630	630	630	630	DZORWULU	A	15000	0	15000	14	0
1584	20200001873	AYW13100020001	G N LIFE ASSURANCE CO. LTD	RE-INSURANCE & INSURANCE BROKERAGE	13	110	626	626	626	626	SHIASHIE	A	15000	0	15000	13	0
1585	20200001874	AYW13100020002	G N REINSURANCECOMPANY LTD.	RE-INSURANCE & INSURANCE BROKERAGE	13	110	626	626	626	626	EAST LEGON	A	15000	10000	15000	13	10000
1586	20200001875	AYW13052010020	BEST ASSURANCE LTD.	RE-INSURANCE & INSURANCE BROKERAGE	13	110	626	626	626	626	EAST LEGON	A	15000	10000	15000	13	10000
1587	20200001876	AYW14180001006	STAR LIFE INSURANCE	RE-INSURANCE & INSURANCE BROKERAGE	13	110	626	626	626	626	AIRPORT WEST	A	15000	10000	15000	14	10000
1588	20200001877	AYW14181017001	STAR LIFE	RE-INSURANCE & INSURANCE BROKERAGE	13	110	626	626	626	626	AIRPORT WEST	A	15000	0	15000	14	0
1589	20200001878	AYW14202004017	HOLLARD INSURANCE GHANA LTD.	RE-INSURANCE & INSURANCE BROKERAGE	13	110	626	626	626	626	AIRPORT CAPITAL PLAC	A	15000	0	15000	14	0
1590	20200001879	AYW14176003001	MILLENUIM INSURANCE	RE-INSURANCE & INSURANCE BROKERAGE	13	110	626	626	626	626	AIRPORT WEST	A	15000	0	15000	14	0
1591	20200001880	AYW14140007002	ALLIANZ INSURANCE	RE-INSURANCE & INSURANCE BROKERAGE	13	110	626	626	626	626	ROMAN RIDGE	A	15000	0	15000	14	0
1592	20200001881	AYW13060004001	PHOENIX INSURANCE CO. LTD.	RE-INSURANCE & INSURANCE BROKERAGE	13	110	627	627	627	627	EAST LEGON	B	12000	2900	12000	13	2900
1593	20200001882	AYW14165018002	EQUITY ASSURANCE LTD.	RE-INSURANCE & INSURANCE BROKERAGE	13	110	627	627	627	627	AIRPORT WEST	B	12000	0	12000	14	0
1594	20200001883	AYW14200005005	REGENCY ALLIANCE INSURANCE LTD.	RE-INSURANCE & INSURANCE BROKERAGE	13	110	627	627	627	627	AIRPORT WEST RES. AR	B	12000	0	12000	14	0
1595	20200001884	AYW14165006005	GLICO GROUP INSURANCE CO.	RE-INSURANCE & INSURANCE BROKERAGE	13	110	627	627	627	627	AIRPORT WEST RES. AR	B	12000	0	12000	14	0
1596	20200001885	AYW14179018002	ENTERPRISE INSURANCE	RE-INSURANCE & INSURANCE BROKERAGE	13	110	627	627	627	627	AIRPORT WEST RES. AR	B	12000	2900	12000	14	2900
1597	20200001886	AYW14155007002	WAPIC INSURANCE GHANA LTD.	RE-INSURANCE & INSURANCE BROKERAGE	13	110	627	627	627	627	AIRPORT WEST	B	12000	2900	12000	14	2900
1598	20200001887	AYW14026014002	INTERNATIONAL ENERGY INSURANCE COM. LTD.	RE-INSURANCE & INSURANCE BROKERAGE	13	110	627	627	627	627	ABELENKPE	B	12000	0	12000	14	0
1599	20200001888	AYW14166003002	GLICO GENERAL	RE-INSURANCE & INSURANCE BROKERAGE	13	110	627	627	627	627	AIRPORT WEST	B	12000	2900	12000	14	2900
1600	20200001889	AYW14130003001	BEST PENSIONS TRUST LIMITED	RE-INSURANCE & INSURANCE BROKERAGE	13	110	627	627	627	627	DZORWULU	B	12000	2900	12000	14	2900
1601	20200001890	AYW14132004011	ENTERPRISE LIFE ASSURANCE	RE-INSURANCE & INSURANCE BROKERAGE	13	110	627	627	627	627	DZORWULU	B	12000	0	12000	14	0
1602	20200001891	AYW12101005001	QUALITY INSURANCE COMPANY	RE-INSURANCE & INSURANCE BROKERAGE	13	110	627	627	627	627	SOUTH LEGON	B	12000	2900	12000	12	2900
1603	20200001892	AYW12099017001	MOMENTUM AFRICA REAL ESTATE FUND I GH. LTD.	REAL ESTATE DEVELOPERS	13	110	627	627	627	627	NORTH DZORWU	B	5470	0	5470	12	0
1604	20200001893	AYW13013032001	CURTAIN PLAZA LIMITED	INTERIOR DECORATORS	12	108	615	615	615	615	EAST LEGON	A	295	0	295	13	0
1605	20200001894	AYW13129005005	KETS MAHOGANY	INTERIOR DECORATORS	12	108	615	615	615	615	EAST LEGON	A	295	294.56	294.56	13	295
1606	20200001895	AYW13084021004	PASTEL BOX	INTERIOR DECORATORS	12	108	615	615	615	615	EAST LEGON	A	295	0	295	13	0
1607	20200001896	AYW14203013003	J M DESIGN CONSULTANCY LTD.	INTERIOR DECORATORS	12	108	615	615	615	615	ROMAN RIDGE	A	295	294.56	294.56	14	295
1608	20200001897	AYW13069012001	DOCUPRO LIMITED	INTERNET SERVICE PROVIDERS/ INTERNET CAFÉ	6	66	365	365	365	365	EAST LEGON	C	2000	0	2000	13	0
1609	20200001898	AYW14209016001	SURFLINE COMMUNICATION LIMITED	INTERNET SERVICE PROVIDERS/ INTERNET CAFÉ	6	66	363	363	363	363	ROMAN RIDGE	A	4000	4000	4000	14	4000
1610	20200001899	AYW14202004012	MAIN ONE CABLE CO.	INTERNET SERVICE PROVIDERS/ INTERNET CAFÉ	6	66	363	363	363	363	ROMAN RIDGE	A	4000	0	4000	14	0
1611	20200001901	AYW13099017003	TONATON LIMITED	INTERNET SERVICE PROVIDERS/ INTERNET CAFÉ	6	66	364	364	364	364	EAST LEGON	B	3000	3000	3000	13	3000
1612	20200001902	AYW14110012001	E. T. G. INREGRATED SERVICES	INTERNET SERVICE PROVIDERS/ INTERNET CAFÉ	6	66	364	364	364	364	DZORWULU	B	3000	3000	3000	14	3000
1613	20200001903	AYW14196004014	JUMO GHANA LIMITED	INTERNET SERVICE PROVIDERS/ INTERNET CAFÉ	6	66	364	364	364	364	AIRPORT WEST RES. AR	B	3000	0	3000	14	0
1614	20200001904	AYW14104008003	A - LINK TELECOM GHANA	INTERNET SERVICE PROVIDERS/ INTERNET CAFÉ	6	66	364	364	364	364	DZORWULU	B	3000	0	3000	14	0
1615	20200001905	AYW14110012004	A LINK TELECOM	INTERNET SERVICE PROVIDERS/ INTERNET CAFÉ	6	66	364	364	364	364	DZORWULU	B	3000	0	3000	14	0
1616	20200001906	AYW14056005001	GLOBAL SOURCE COMPANY LIMITED	INTERNET SERVICE PROVIDERS/ INTERNET CAFÉ	6	66	364	364	364	364	ABELENKPE	B	3000	0	3000	14	0
1617	20200001907	AYW14179024001	SUPER TECH TECHNOLOGY	INTERNET SERVICE PROVIDERS/ INTERNET CAFÉ	6	66	364	364	364	364	AIRPORT WEST	B	3000	3000	3000	14	3000
1618	20200001908	AYW13069012002	MPAYMENTSOFT LIMITED	INTERNET SERVICE PROVIDERS/ INTERNET CAFÉ	6	66	365	365	365	365	EAST LEGON	C	2000	0	2000	13	0
1619	20200001909	AYW14106002002	FORTICS TECHNOLOGY	INTERNET SERVICE PROVIDERS/ INTERNET CAFÉ	6	66	365	365	365	365	DZORWULU	C	2000	2000	2000	14	2000
1620	20200001910	AYW12073021002	GH HOSTEL LTD(ADMISTRATION BLK)SOFT RON LTD	INTERNET SERVICE PROVIDERS/ INTERNET CAFÉ	6	66	366	366	366	366	LEGON	C	2000	0	2000	12	0
1621	20200001911	AYW13074013008	GIFTARIUM JEWELLERY	JEWELLERY SHOPS	16	148	765	765	765	765	0	B	610	610	610	13	610
1622	20200001912	AYW13107015027	ELLA CARDIE	JEWELLERY SHOPS	16	148	765	765	765	765	LA-BAWALESHIE ROAD	B	610	400	960	13	50
1623	20200001915	AYW13013022003	TRACY J	JEWELLERY SHOPS	16	148	766	766	766	766	0	C	300	0	300	13	0
1624	20200001916	AYW13139022001	PHISMAG JEWELLERY STUDIO	JEWELLERY SHOPS	16	148	766	766	766	766	0	C	300	0	300	13	0
1625	20200001917	AYW13108016001	LINKS&LOOPS	JEWELLERY SHOPS	16	148	766	766	766	766	0	C	300	0	300	13	0
1626	20200001918	AYW13081008001	THINK JEWELLERY	JEWELLERY SHOPS	16	148	766	766	766	766	0	C	300	0	300	13	0
1627	20200001919	AYW14123001005	SAHARA JEWELLING	JEWELLERY SHOPS	16	148	766	766	766	766	DZORWULU	C	300	300	500	14	100
1628	20200001920	AYW14165006004	AMANDA JEWELLERY & GIFT SHOP	JEWELLERY SHOPS	16	148	766	766	766	766	AIRPORT WEST RES. AR	C	300	0	300	14	0
1629	20200001921	AYW14196004013	DYAEZ AFRICAN JEWELLERY	JEWELLERY SHOPS	16	148	766	766	766	766	AIRPORT WEST RES. AR	C	300	0	300	14	0
1630	20200001923	AYW12105014001	VUTEES VENTURES	JEWELLERY SHOPS	16	148	767	767	767	767	LEGON	D	80	0	80	12	0
1631	20200001924	AYW14009019001	GOLD PALACE JEWELLERY	JEWELLERY SHOPS	16	148	767	767	767	767	TESANO	D	80	80	80	14	80
1632	20200001926	AYW13060026001	JOBBERMAN GHANA LIMITED	JOB PLACEMENT AGENCIES	23	190	964	964	964	964	EAST LEGON	A	1368	1367.6	1368	13	1367.6
1633	20200001927	AYW13015005004	RELIANCE PERSONNEL SERVICES	JOB PLACEMENT AGENCIES	23	190	964	964	964	964	EAST LEGON	A	1368	0	1368	13	0
1634	20200001928	AYW14115006003	ADONAI SHIPPING LIMITED	JOB PLACEMENT AGENCIES	23	190	964	964	964	964	DZORWULU	A	1368	1367.6	1368	14	1367.6
1635	20200001929	AYW14020020003	FIR CROFT	JOB PLACEMENT AGENCIES	23	190	964	964	964	964	ABELENKPE	A	1368	0	1368	14	0
1636	20200001930	AYW14001017002	UPFRONT	JOB PLACEMENT AGENCIES	23	190	964	964	964	964	TESANO	A	1368	0	1368	14	0
1637	20200001931	AYW13007025016	JOB HOUSE	JOB PLACEMENT AGENCIES	23	190	964	964	964	964	0	A	1368	0	1368	13	0
1638	20200001932	AYW13013026012	OCCEAN B	JOB PLACEMENT AGENCIES	23	190	965	965	965	965	0	B	760	0	760	13	0
1639	20200001933	AYW13054008001	COUNTRY KIDS SCHOOL	EDUCATIONAL INSTITUTIONS - PRIVATE PRE-SCHOOL INSTITUTIONS	8	82	480	480	480	480	ALIGUITUGUI STREET/AVENUE	A	1999	0	1999	13	0
1640	20200001935	AYW13060018001	KITCHEN WARD	COOKING / HOUSEHOLD UTENSIL SALES	5	52	304	304	304	304	LA BAWALESHIE RD	A	300	0	300	13	0
1641	20200001937	AYW13076032002	CELIA LAUNDARY	LAUNDRY SERVICES	16	149	769	769	769	769	0	B	500	0	500	13	0
1642	20200001938	AYW13087024001	WHITE LAUNDARY	LAUNDRY SERVICES	16	149	770	770	770	770	0	C	350	0	350	13	0
1643	20200001939	AYW13056028006	NAKIYA GH LIMITED	LAUNDRY SERVICES	16	149	770	770	770	770	0	C	350	0	350	13	0
1644	20200001940	AYW12097001002	KAAF UNIVERSITY COLLEGE LTD.	TERTIARY SCHOOLS	16	149	770	770	770	770	NORTH DZORWULU	C	2525	0	2525	12	0
1645	20200001941	AYW12073017011	DIZZY DIEM	LAUNDRY SERVICES	16	149	771	771	771	771	LEGON	D	150	0	150	12	0
1646	20200001942	AYW12073017012	OCANSPARK	LAUNDRY SERVICES	16	149	771	771	771	771	LEGON	D	150	0	150	12	0
1647	20200001943	AYW13106016007	NOURISH LAB SMOOTHY'S	RESTAURANTS	18	160	828	828	828	828	 MENSAH WOOD AVENUE 	D	600	0	600	13	0
1648	20200001944	AYW14172014001	WOTIRIYE LOTTERIES LIMITED	LOTTERY BUSINESS OPERATORS	16	150	773	773	773	773	AIRPORT WEST	B	2630	0	2630	14	0
1649	20200001945	AYW14123014007	HI TENSIONLOTTO BASE	LOTTERY BUSINESS OPERATORS	16	150	774	774	774	774	DZORWULU	C	53	0	53	14	0
1650	20200001948	AYW14125014001	SPECIAL ICE	MANUFACTURING/PROCESSING COMPANIES	20	175	887	887	887	887	DZORWULU	D	8416	8416	15780	14	1052
1651	20200001949	AYW13106024002	NEWCO CATERING & LOGISTICS LTD.	MANUFACTURING/PROCESSING COMPANIES	20	175	890	890	890	890	EAST LEGON	G	3156	3156	3156	13	3156
1652	20200001950	AYW14064001001	SONGOR SALT PRODUCT	MANUFACTURING/PROCESSING COMPANIES	20	175	890	890	890	890	ABELENKPE	G	3156	0	3156	14	0
1653	20200001951	AYW14077013002	VERISE INDUSTRY CO. LTD.	MANUFACTURING/PROCESSING COMPANIES	20	175	890	890	890	890	ABELENKPE	G	3156	0	3156	14	0
1654	20200001952	AYW14089003001	MICHEAL ANGELO	MANUFACTURING/PROCESSING COMPANIES	20	175	890	890	890	890	DZORWULU	G	3156	0	3156	14	0
1655	20200001953	AYW14209009003	FRIESLAND CAMPINA WEST AFRICA LTD	MANUFACTURING/PROCESSING COMPANIES	20	175	890	890	890	890	ROMAN RIDGE	G	3156	0	3156	14	0
1656	20200001954	AYW14132004006	CIMAT GH LTD.	MANUFACTURING/PROCESSING COMPANIES	20	175	890	890	890	890	AIRPORT WEST RES. AR	G	3156	0	3156	14	0
1657	20200001955	AYW14018007001	BUILDERS ACCESSORIES LTD.	MANUFACTURING/PROCESSING COMPANIES	20	175	890	890	890	890	ABELENKPE	G	3156	0	3156	14	0
1658	20200001956	AYW14052011001	PELICAN FOOD PROCESSING COMPANY	MANUFACTURING/PROCESSING COMPANIES	20	175	890	890	890	890	ABELENKPE	G	3156	0	3156	14	0
1659	20200001957	AYW14001017004	FENGFAN INT. GHANA LTD.	MANUFACTURING/PROCESSING COMPANIES	20	175	890	890	890	890	TESANO	G	3156	3156	4839.2	14	1472.8
1660	20200001958	AYW14009021002	NEAT FOOD COMPANY	MANUFACTURING/PROCESSING COMPANIES	20	175	890	890	890	890	TESANO	G	3156	0	3156	14	0
1661	20200001960	AYW14204003004	PHILIPS GHANA LTD.	MANUFACTURING/PROCESSING COMPANIES	20	175	890	890	890	890	ROMAN RIDGE	G	3156	0	3156	14	0
1662	20200001964	AYW12099008003	CONTRAPAC LIMITED	MANUFACTURING/PROCESSING COMPANIES	20	175	891	891	891	891	NORTH DZORWULU	H	2104	0	2104	12	0
1663	20200001965	AYW13103004001	PLASTERBOARD INDUSTRIES LTD.	MANUFACTURING/PROCESSING COMPANIES	20	175	891	891	891	891	EAST LEGON	H	2104	0	2104	13	0
1664	20200001966	AYW13040005001	MILKMAID LTD.	MANUFACTURING/PROCESSING COMPANIES	20	175	891	891	891	891	EAST LEGON EXTENSION	H	2104	0	2104	13	0
1665	20200001967	AYW14069005001	GLANDERSON BUILDINGS PAK CO. LTD.	MANUFACTURING/PROCESSING COMPANIES	20	175	891	891	891	891	ABELENKPE	H	2104	0	2104	14	0
1666	20200001968	AYW14104008002	SOFAAMY CO. LTD.	MANUFACTURING/PROCESSING COMPANIES	20	175	891	891	891	891	DZORWULU	H	2104	2104	2104	14	2104
1667	20200001969	AYW14104007020	WAATECO	MANUFACTURING/PROCESSING COMPANIES	20	175	891	891	891	891	DZORWULU	H	2104	0	2104	14	0
1668	20200001970	AYW14005030012	CAREL INDUSTRIES LTD.	MANUFACTURING/PROCESSING COMPANIES	20	175	891	891	891	891	ABELENKPE	H	2104	2104	2735	14	1473
1669	20200001971	AYW14020020006	OCELET AFRICA	MANUFACTURING/PROCESSING COMPANIES	20	175	891	891	891	891	ABELENKPE	H	2104	0	2104	14	0
1670	20200001972	AYW14195003005	BEIERSDORF	MANUFACTURING/PROCESSING COMPANIES	20	175	891	891	891	891	AIRPORT WEST RES. AR	H	2104	0	2104	14	0
1671	20200001973	AYW14160002002	GHANA RUBBER ESTATES LIMITED	MANUFACTURING/PROCESSING COMPANIES	20	175	891	891	891	891	AIRPORT WEST	H	2104	2104	4154	14	54
1672	20200001974	AYW14045005001	AFRICA OFFSHORE CATERING	MANUFACTURING/PROCESSING COMPANIES	20	175	891	891	891	891	AIRPORT WEST RES. AR	H	2104	0	2104	14	0
1673	20200001979	AYW14029013001	STAR POLY	MANUFACTURING/PROCESSING COMPANIES	20	175	892	892	892	892	ABELENKPE	I	1052	0	1052	14	0
1674	20200001980	AYW046027005	RENEW BEAUTY & WELLBEING SOLUTION 	MANUFACTURING/PROCESSING COMPANIES	20	175	892	892	892	892	EAST LEGON	B	21040	0	21040		0
1675	20200001981	AYW13009008003	DIANOLAB MEDICAL SERVICE	HEALTH FACILITIES -MEDICAL LABORATORIES 	18	160	821	821	821	821	TRINITY COLLEGE	A	579	578.6	579	13	578.6
1676	20200001982	AYW13138001001	MDS-LANCET LABORATORIES GH. LTD.	HEALTH FACILITIES -MEDICAL LABORATORIES 	18	160	821	821	821	821	SHIASHIE	A	579	578.6	579	13	578.6
1677	20200001983	AYW13138001003	QUEST MEDICAL IMAGING LIMITED	HEALTH FACILITIES -MEDICAL LABORATORIES 	18	160	821	821	821	821	EAST LEGON	A	579	578.6	579	13	578.6
1678	20200001984	AYW14209012002	MEDLAB GHANA LTD.	HEALTH FACILITIES -MEDICAL LABORATORIES 	18	160	821	821	821	821	ROMAN RIDGE	A	579	578.6	579	14	578.6
1679	20200001985	AYW14110005001	ADVENT HEALTH CARE CO. LTD.	HEALTH FACILITIES -MEDICAL LABORATORIES 	18	160	821	821	821	821	DZORWULU	A	579	0	579	14	0
1680	20200001986	AYW14196002003	G2 MEDICAL LABORATORY	HEALTH FACILITIES -MEDICAL LABORATORIES 	18	160	821	821	821	821	AIRPORT COMMERCIAL	A	579	578.6	579	14	578.6
1681	20200001987	AYW14175015001	SUNSHINE HEALTH CARE LTD	HEALTH FACILITIES -MEDICAL LABORATORIES 	18	160	821	821	821	821	AIRPORT WEST	A	579	578.6	579	14	578.6
1682	20200001988	AYW13037006008	STAYWELL MECHANICAL LAB	HEALTH FACILITIES -MEDICAL LABORATORIES 	18	160	821	821	821	821	EAST LEGON	B	210	0	210	13	0
1683	20200001989	AYW14184005001	ARCOA GHANA LTD.	MEDICAL SUPPLY COMPANIES	18	162	838	838	838	838	AIRPORT WEST	B	663	662.76	663	14	662.76
1684	20200001990	AYW14184005002	DENTAL RESOURCES LIMITED	MEDICAL SUPPLY COMPANIES	18	162	838	838	838	838	AIRPORT WEST	B	663	0	663	14	0
1685	20200001991	AYW14110002002	PACIFIC DIAGNOSTICS  LTD.	MEDICAL SUPPLY COMPANIES	18	162	838	838	838	838	DZORWULU	B	663	0	663	14	0
1686	20200001992	AYW13071001029	3M & C HEALTH SYSTEM	MEDICAL SUPPLY COMPANIES	18	162	839	839	839	839	EAST LEGON	C	463	0	463	13	0
1687	20200001993	AYW14132003013	SANOFI	MEDICAL SUPPLY COMPANIES	18	162	839	839	839	839	DZORWULU	C	463	0	463	14	0
1688	20200001994	AYW14106014004	OSEI BIO MEDITECT SOLUTIONS	MEDICAL SUPPLY COMPANIES	18	162	839	839	839	839	DZORWULU	C	463	0	463	14	0
1689	20200001995	AYW14018006001	DIVAD AFRIQ LTD.	MEDICAL SUPPLY COMPANIES	18	162	839	839	839	839	ABELENKPE	C	463	0	463	14	0
1690	20200001996	AYW14009008001	H C E GHANA LIMITED	MEDICAL SUPPLY COMPANIES	18	162	839	839	839	839	EAST LEGON	C	463	0	463	14	0
1691	20200001997	AYW14018006002	DAVID AFRIQUE LTD.	MEDICAL SUPPLY COMPANIES	18	162	839	839	839	839	ABELENKPE	C	463	0	463	14	0
1692	20200001999	AYW13009008029	H. C. E GHANA LTD.	MEDICAL SUPPLY COMPANIES	18	162	839	839	839	839	EAST LEGON	C	463	0	463	13	0
1693	20200002000	AYW13049020003	ADONAL INTERNAL  LTD.	METAL FABRICATORS	3	33	170	170	170	170	EAST LEGON	E	380	0	380	13	0
1694	20200002001	AYW13054017001	ALUGLASS CITALIANS SYSTEM LTD.	METAL FABRICATORS	3	33	170	170	170	170	EAST LEGON	E	380	380	380	13	380
1695	20200002002	AYW13008001001	PAGE ONE ALLUMINIUM	METAL FABRICATORS	3	33	170	170	170	170	TRINITY COLLEGE	E	380	0	380	13	0
1696	20200002003	AYW13074013002	RAMY'S ALUMINIUM SECURITY LTD.	METAL FABRICATORS	3	33	170	170	170	170	EAST LEGON	E	380	0	380	13	0
1697	20200002004	AYW14069005005	VIGOR CO. LTD.	METAL FABRICATORS	3	33	170	170	170	170	S.C.C./PLANTPOOL	E	380	0	380	14	0
1698	20200002005	AYW14113004001	NEW LIGHT METAL LTD.	METAL FABRICATORS	3	33	170	170	170	170	DZORWULU	E	380	0	380	14	0
1699	20200002006	AYW13010022001	FINAL TOMEH ALUMINIUM CO. LTD.	METAL FABRICATORS	3	33	170	170	170	170	BAWALESHIE/MPEHUASEM	E	380	0	380	13	0
1700	20200002007	AYW13007036004	BEYOND STAINLESS STEEL	METAL FABRICATORS	3	33	171	171	171	171	EAST LEGON	F	200	0	200	13	0
1701	20200002008	AYW14109001001	M. K. OFORI METAL WORKS	METAL FABRICATORS	3	33	171	171	171	171	DZORWULU	F	200	199.88	189.88	14	210
1702	20200002009	AYW14011005003	CLIMEX ALUMINIUM CO. LTD.	METAL FABRICATORS	3	33	171	171	171	171	TESANO	F	200	0	200	14	0
1703	20200002011	AYW13109054001	 BOND SAVING AND LOANS	FINANCIAL INSTITUTIONS (NON-BANKING )	13	112	635	635	635	635	EAST LEGON	C	7600	0	7600	13	0
